Order_ID,Order_Date,Customer_ID,Customer_Name,Segment,City,State,Region,Category,Sub_Category,Product_Name,Quantity,Unit_Price,Discount,Revenue,Profit,Payment_Mode,Ship_Mode
ORD-10253,2024-01-08,CUST-1070,Chirag Patel,Corporate,Pune,Maharashtra,West,Furniture,Bookshelves,Nilkamal Freedom Mini,2,10967.04,0.03,21276.06,5006.0,Cash,Standard
ORD-10581,2024-01-08,CUST-1575,Lavanya Das,Consumer,Bhubaneswar,Odisha,East,Clothing,Jackets,Campus Sutra Denim,5,7244.95,0.15,30791.04,6689.79,Credit Card,Standard
ORD-11698,2024-01-08,CUST-1366,Vikram Pandey,Consumer,Surat,Gujarat,West,Clothing,T-Shirts,Allen Solly Polo,1,1327.79,0.1,1195.01,393.33,Credit Card,Same Day
ORD-10640,2024-01-08,CUST-1375,Ananya Kulkarni,Consumer,Noida,Uttar Pradesh,North,Office Supplies,Ink & Toner,Brother BT-D60BK,4,499.0,0.0,1996.0,642.58,UPI,Standard
ORD-12384,2024-01-08,CUST-1279,Amit Yadav,Consumer,Kolkata,West Bengal,East,Food & Beverages,Health Supplements,Dabur Chyawanprash 1kg,1,641.01,0.15,544.86,128.94,UPI,Standard
ORD-11384,2024-01-09,CUST-1374,Rahul Gupta,Consumer,Noida,Uttar Pradesh,North,Office Supplies,Paper & Notebooks,Navneet Long Book,5,243.55,0.05,1156.86,524.7,Net Banking,Standard
ORD-12115,2024-01-09,CUST-1145,Amit Banerjee,Consumer,Chennai,Tamil Nadu,South,Electronics,Laptops,ASUS VivoBook 15,1,33300.39,0.05,31635.37,4235.07,Debit Card,Standard
ORD-10967,2024-01-11,CUST-1110,Isha Verma,Consumer,Mumbai,Maharashtra,West,Clothing,T-Shirts,Allen Solly Polo,1,862.25,0.15,732.91,181.13,Debit Card,Standard
ORD-11797,2024-01-11,CUST-1537,Ayesha Reddy,Consumer,Kolkata,West Bengal,East,Clothing,T-Shirts,H&M Basic Tee,1,904.83,0.05,859.59,332.95,Credit Card,Express
ORD-10370,2024-01-11,CUST-1165,Priya Deshmukh,Consumer,Bhubaneswar,Odisha,East,Clothing,Ethnic Wear,Manyavar Kurta Set,1,2175.5,0.0,2175.5,503.42,UPI,Same Day
ORD-11055,2024-01-12,CUST-1332,Kavya Banerjee,Consumer,Patna,Bihar,East,Furniture,Office Chairs,Featherlite Optima,1,5378.88,0.25,4034.16,314.56,Credit Card,Economy
ORD-11229,2024-01-12,CUST-1144,Shreya Iyer,Home Office,Mumbai,Maharashtra,West,Office Supplies,Paper & Notebooks,Classmate Notebook 200pg,2,182.45,0.0,364.9,156.7,Credit Card,Express
ORD-12262,2024-01-12,CUST-1426,Zara Nair,Consumer,Lucknow,Uttar Pradesh,North,Food & Beverages,Dry Fruits & Nuts,Farmley Premium Walnuts,8,1764.47,0.0,14115.76,3068.74,Credit Card,Same Day
ORD-12070,2024-01-12,CUST-1328,Sanjay Pandey,Consumer,Pune,Maharashtra,West,Food & Beverages,Snacks & Chips,Kurkure Masala Munch,2,52.33,0.1,94.19,20.58,Cash,Express
ORD-11588,2024-01-12,CUST-1199,Uma Deshmukh,Consumer,Bangalore,Karnataka,South,Clothing,Ethnic Wear,Biba Anarkali Suit,1,3187.31,0.0,3187.31,1402.43,Credit Card,Express
ORD-10278,2024-01-13,CUST-1094,Tushar Singh,Consumer,Chandigarh,Punjab,North,Food & Beverages,Snacks & Chips,Haldiram's Aloo Bhujia,1,172.45,0.25,129.34,11.01,Credit Card,Same Day
ORD-12310,2024-01-14,CUST-1170,Kunal Iyer,Home Office,Bangalore,Karnataka,South,Office Supplies,Ink & Toner,Epson T664 Refill Bottle,6,2635.19,0.05,15020.58,4881.88,Credit Card,Standard
ORD-12253,2024-01-15,CUST-1288,Gaurav Iyer,Home Office,Hyderabad,Telangana,South,Food & Beverages,Dry Fruits & Nuts,Farmley Premium Walnuts,4,414.98,0.05,1576.92,347.86,UPI,Standard
ORD-11620,2024-01-15,CUST-1406,Aditya Nair,Consumer,Mumbai,Maharashtra,West,Office Supplies,Printers,Canon Pixma G3060,2,6559.83,0.0,13119.66,1832.28,Net Banking,Standard
ORD-11366,2024-01-15,CUST-1108,Priya Joshi,Consumer,Chennai,Tamil Nadu,South,Clothing,Jackets,HRX Active Jacket,1,2852.73,0.05,2710.09,1016.84,UPI,Economy
ORD-10633,2024-01-15,CUST-1430,Manish Sharma,Consumer,Lucknow,Uttar Pradesh,North,Clothing,T-Shirts,Dennis Lingo Slim Fit,1,593.19,0.1,533.87,224.62,Credit Card,Standard
ORD-11256,2024-01-15,CUST-1236,Aditya Pandey,Consumer,Pune,Maharashtra,West,Clothing,Formal Shirts,Van Heusen Slim Fit,3,599.0,0.2,1437.6,510.64,UPI,Express
ORD-10602,2024-01-15,CUST-1235,Nisha Chatterjee,Home Office,Ahmedabad,Gujarat,West,Clothing,Ethnic Wear,Soch Silk Saree,1,1734.17,0.05,1647.46,382.57,UPI,Express
ORD-11163,2024-01-16,CUST-1393,Amit Saxena,Consumer,Mumbai,Maharashtra,West,Clothing,Jackets,Wildcraft Windbreaker,1,2192.91,0.2,1754.33,583.13,Credit Card,Express
ORD-11106,2024-01-16,CUST-1359,Nisha Banerjee,Consumer,Pune,Maharashtra,West,Clothing,Ethnic Wear,Manyavar Kurta Set,1,1002.05,0.1,901.84,217.78,UPI,Standard
ORD-10015,2024-01-16,CUST-1057,Mohit Menon,Home Office,Jaipur,Rajasthan,North,Office Supplies,Printers,Canon Pixma G3060,1,12578.42,0.05,11949.5,1504.71,Credit Card,Express
ORD-10323,2024-01-16,CUST-1263,Ayesha Kulkarni,Consumer,Delhi,Delhi,North,Food & Beverages,Snacks & Chips,Bingo Mad Angles,6,43.32,0.2,207.94,35.63,Cash,Standard
ORD-10540,2024-01-17,CUST-1067,Neha Verma,Corporate,Jaipur,Rajasthan,North,Clothing,T-Shirts,Allen Solly Polo,1,621.86,0.03,603.2,291.98,UPI,Express
ORD-11831,2024-01-17,CUST-1496,Nikhil Gupta,Consumer,Chennai,Tamil Nadu,South,Office Supplies,Pens & Stationery,Cello Pinpoint Blue,5,172.46,0.05,819.18,479.94,Cash,Economy
ORD-11402,2024-01-17,CUST-1137,Dev Iyer,Home Office,Kochi,Kerala,South,Clothing,Ethnic Wear,W Palazzo Set,4,1788.92,0.05,6797.9,2641.37,Credit Card,Same Day
ORD-10164,2024-01-17,CUST-1452,Rishi Mehta,Corporate,Delhi,Delhi,North,Electronics,Laptops,Acer Aspire 5,4,26376.84,0.03,102342.14,12995.31,Credit Card,Express
ORD-10925,2024-01-17,CUST-1132,Meera Mishra,Consumer,Ahmedabad,Gujarat,West,Furniture,Dining Tables,Godrej Interio Neo,1,10911.0,0.0,10911.0,1151.24,UPI,Standard
ORD-10834,2024-01-17,CUST-1257,Rishi Sharma,Consumer,Guwahati,Assam,East,Office Supplies,Storage & Organizers,Milton Modular Box,2,1137.31,0.15,1933.43,544.91,Cash,Standard
ORD-11906,2024-01-18,CUST-1180,Manish Kulkarni,Consumer,Lucknow,Uttar Pradesh,North,Clothing,Jackets,Campus Sutra Denim,2,4959.2,0.1,8926.56,1560.67,UPI,Express
ORD-11581,2024-01-18,CUST-1318,Nandini Pandey,Corporate,Ahmedabad,Gujarat,West,Electronics,Smartphones,OnePlus Nord CE3,2,29609.79,0.18,48560.06,2117.64,Net Banking,Express
ORD-10842,2024-01-18,CUST-1509,Tushar Kulkarni,Corporate,Bangalore,Karnataka,South,Furniture,Dining Tables,Home Centre Montoya,3,35781.69,0.13,93390.21,14895.17,UPI,Economy
ORD-10605,2024-01-18,CUST-1567,Rishi Yadav,Home Office,Mumbai,Maharashtra,West,Clothing,Jackets,Wildcraft Windbreaker,1,3521.85,0.0,3521.85,957.78,Net Banking,Express
ORD-11374,2024-01-18,CUST-1369,Zara Banerjee,Corporate,Guwahati,Assam,East,Electronics,Chargers & Cables,Amazon Basics USB-C Cable,4,571.5,0.13,1988.82,602.46,Debit Card,Standard
ORD-11406,2024-01-18,CUST-1295,Vivek Gupta,Consumer,Nagpur,Maharashtra,West,Office Supplies,Printers,Canon Pixma G3060,6,10500.76,0.0,63004.56,8597.23,UPI,Standard
ORD-11509,2024-01-19,CUST-1567,Rishi Yadav,Home Office,Mumbai,Maharashtra,West,Food & Beverages,Health Supplements,MuscleBlaze Whey Protein,2,535.11,0.0,1070.22,336.01,Credit Card,Standard
ORD-10973,2024-01-20,CUST-1505,Zara Joshi,Corporate,Bangalore,Karnataka,South,Clothing,Ethnic Wear,Manyavar Kurta Set,2,2812.33,0.03,5455.92,2375.68,Cash,Express
ORD-12422,2024-01-20,CUST-1311,Dev Nair,Consumer,Chennai,Tamil Nadu,South,Office Supplies,Paper & Notebooks,JK Copier A4 Paper Ream,6,421.27,0.0,2527.62,1475.61,UPI,Standard
ORD-12354,2024-01-20,CUST-1304,Aarav Shah,Consumer,Noida,Uttar Pradesh,North,Clothing,Formal Shirts,Arrow Regular Fit,2,3692.38,0.05,7015.52,2083.82,UPI,Standard
ORD-12061,2024-01-20,CUST-1545,Dev Patel,Consumer,Noida,Uttar Pradesh,North,Furniture,Beds,Pepperfry Trundle Bed,1,39485.35,0.05,37511.08,5452.54,UPI,Express
ORD-11268,2024-01-20,CUST-1301,Uma Bhat,Consumer,Pune,Maharashtra,West,Office Supplies,Pens & Stationery,Faber-Castell Kit,4,194.7,0.05,739.86,345.03,Credit Card,Express
ORD-11433,2024-01-20,CUST-1221,Aarav Deshmukh,Corporate,Mumbai,Maharashtra,West,Food & Beverages,Tea & Coffee,Organic India Tulsi Green,4,986.23,0.03,3826.57,1177.3,Debit Card,Economy
ORD-12487,2024-01-20,CUST-1288,Gaurav Iyer,Home Office,Hyderabad,Telangana,South,Office Supplies,Pens & Stationery,Cello Pinpoint Blue,6,92.2,0.0,553.2,358.33,UPI,Standard
ORD-10623,2024-01-21,CUST-1117,Simran Mehta,Consumer,Delhi,Delhi,North,Electronics,Smartwatches,boAt Storm Call,3,1999.0,0.1,5397.3,1288.03,Credit Card,Express
ORD-12078,2024-01-21,CUST-1554,Manish Mishra,Corporate,Delhi,Delhi,North,Furniture,Office Chairs,HOF Ito Mesh Chair,1,8908.83,0.08,8196.12,1106.92,Net Banking,Standard
ORD-11615,2024-01-21,CUST-1155,Zara Rao,Home Office,Chennai,Tamil Nadu,South,Food & Beverages,Dry Fruits & Nuts,Farmley Premium Walnuts,2,1827.51,0.1,3289.52,781.29,Cash,Same Day
ORD-10422,2024-01-21,CUST-1256,Tanvi Chatterjee,Home Office,Visakhapatnam,Andhra Pradesh,South,Clothing,T-Shirts,U.S. Polo Assn. Crew,2,708.85,0.05,1346.82,430.25,Credit Card,Standard
ORD-11155,2024-01-21,CUST-1252,Neha Bhat,Consumer,Lucknow,Uttar Pradesh,North,Office Supplies,Ink & Toner,Brother BT-D60BK,3,850.67,0.05,2424.41,512.12,Debit Card,Same Day
ORD-12010,2024-01-22,CUST-1296,Ayesha Pandey,Corporate,Surat,Gujarat,West,Office Supplies,Printers,Canon Pixma G3060,4,29999.0,0.13,104396.52,10964.64,Credit Card,Standard
ORD-12156,2024-01-22,CUST-1487,Chirag Kapoor,Consumer,Pune,Maharashtra,West,Electronics,Smartwatches,Apple Watch SE,1,13761.21,0.1,12385.09,2619.72,Cash,Express
ORD-11454,2024-01-23,CUST-1374,Rahul Gupta,Consumer,Noida,Uttar Pradesh,North,Electronics,Smartwatches,Apple Watch SE,1,13405.18,0.15,11394.4,2068.41,UPI,Standard
ORD-11767,2024-01-23,CUST-1338,Ananya Menon,Consumer,Mumbai,Maharashtra,West,Office Supplies,Paper & Notebooks,Navneet Long Book,3,280.2,0.1,756.54,324.94,Cash,Express
ORD-10286,2024-01-24,CUST-1157,Sanjay Reddy,Consumer,Pune,Maharashtra,West,Food & Beverages,Health Supplements,MuscleBlaze Whey Protein,1,833.77,0.0,833.77,167.82,Cash,Standard
ORD-10589,2024-01-24,CUST-1117,Simran Mehta,Consumer,Delhi,Delhi,North,Food & Beverages,Dry Fruits & Nuts,True Elements Trail Mix,3,1452.64,0.0,4357.92,603.02,Debit Card,Same Day
ORD-10697,2024-01-25,CUST-1549,Isha Patil,Home Office,Lucknow,Uttar Pradesh,North,Clothing,Jeans,Lee Cooper Skinny,3,1651.35,0.2,3963.24,875.49,Cash,Standard
ORD-10073,2024-01-25,CUST-1597,Kunal Das,Consumer,Pune,Maharashtra,West,Office Supplies,Paper & Notebooks,Sundaram A4 Ruled,3,146.84,0.1,396.47,209.81,Credit Card,Same Day
ORD-11812,2024-01-26,CUST-1080,Rishi Sharma,Consumer,Delhi,Delhi,North,Clothing,Formal Shirts,Louis Philippe Checked,2,1755.96,0.05,3336.32,819.3,UPI,Standard
ORD-11069,2024-01-26,CUST-1589,Vivek Reddy,Corporate,Delhi,Delhi,North,Furniture,Dining Tables,Home Centre Montoya,1,16852.49,0.03,16346.92,2336.38,UPI,Express
ORD-12289,2024-01-27,CUST-1261,Pankaj Patel,Consumer,Kolkata,West Bengal,East,Office Supplies,Pens & Stationery,Reynolds Trimax Gel,6,368.48,0.25,1658.16,649.44,UPI,Same Day
ORD-10931,2024-01-27,CUST-1366,Vikram Pandey,Consumer,Surat,Gujarat,West,Food & Beverages,Health Supplements,HealthKart Multivitamin,1,2376.67,0.25,1782.5,233.06,UPI,Standard
ORD-12054,2024-01-27,CUST-1540,Neha Saxena,Consumer,Ahmedabad,Gujarat,West,Clothing,Jeans,Flying Machine Tapered,3,1409.8,0.15,3594.99,1258.77,Credit Card,Standard
ORD-10993,2024-01-27,CUST-1380,Yash Das,Corporate,Bangalore,Karnataka,South,Furniture,Dining Tables,IKEA Ekedalen,1,18038.62,0.03,17497.46,1744.62,Credit Card,Standard
ORD-11176,2024-01-27,CUST-1342,Vivek Yadav,Consumer,Ahmedabad,Gujarat,West,Electronics,Tablets,Samsung Galaxy Tab A8,1,30306.14,0.05,28790.83,3062.3,UPI,Economy
ORD-10977,2024-01-28,CUST-1333,Mohit Chatterjee,Consumer,Gurugram,Haryana,North,Clothing,Formal Shirts,Peter England Classic,1,1937.58,0.25,1453.18,386.22,Credit Card,Same Day
ORD-10332,2024-01-28,CUST-1148,Sakshi Yadav,Corporate,Chennai,Tamil Nadu,South,Office Supplies,Ink & Toner,Epson T664 Refill Bottle,5,1602.75,0.08,7372.65,2252.39,Net Banking,Standard
ORD-11310,2024-01-28,CUST-1183,Diya Yadav,Home Office,Gurugram,Haryana,North,Furniture,Beds,Sleepyhead Original,1,17604.28,0.3,12323.0,692.35,Debit Card,Standard
ORD-10427,2024-01-28,CUST-1380,Yash Das,Corporate,Bangalore,Karnataka,South,Furniture,Dining Tables,Godrej Interio Neo,1,15065.85,0.18,12354.0,1433.94,UPI,Same Day
ORD-10374,2024-01-29,CUST-1511,Amit Tiwari,Corporate,Ranchi,Jharkhand,East,Electronics,Tablets,Realme Pad Mini,3,35476.72,0.13,92594.24,10973.86,Debit Card,Economy
ORD-11098,2024-01-30,CUST-1557,Zara Gupta,Consumer,Bangalore,Karnataka,South,Office Supplies,Printers,HP Smart Tank 580,12,12905.81,0.05,147126.23,17405.0,Debit Card,Express
ORD-10438,2024-01-30,CUST-1573,Sneha Shah,Consumer,Mumbai,Maharashtra,West,Electronics,Laptops,Acer Aspire 5,1,30658.63,0.1,27592.77,828.78,Cash,Standard
ORD-11461,2024-01-30,CUST-1430,Manish Sharma,Consumer,Lucknow,Uttar Pradesh,North,Clothing,Jeans,Lee Cooper Skinny,2,1393.51,0.15,2368.97,632.95,Cash,Same Day
ORD-11481,2024-01-31,CUST-1061,Kunal Sinha,Corporate,Hyderabad,Telangana,South,Food & Beverages,Health Supplements,Dabur Chyawanprash 1kg,2,3644.31,0.03,7069.96,1393.44,UPI,Standard
ORD-11065,2024-01-31,CUST-1119,Rishi Pillai,Corporate,Hyderabad,Telangana,South,Clothing,Ethnic Wear,Biba Anarkali Suit,1,2942.16,0.28,2118.36,507.34,UPI,Same Day
ORD-12340,2024-01-31,CUST-1210,Uma Kumar,Corporate,Bangalore,Karnataka,South,Clothing,Jeans,Levi's 511 Slim,3,4999.0,0.03,14547.09,5174.56,Cash,Express
ORD-11189,2024-02-01,CUST-1473,Amit Mishra,Home Office,Kolkata,West Bengal,East,Furniture,Dining Tables,Urban Ladder Danton 6-Seater,1,8889.94,0.15,7556.45,917.36,UPI,Standard
ORD-12428,2024-02-01,CUST-1554,Manish Mishra,Corporate,Delhi,Delhi,North,Electronics,Tablets,Samsung Galaxy Tab A8,2,18826.76,0.03,36523.91,2953.3,UPI,Express
ORD-10918,2024-02-02,CUST-1406,Aditya Nair,Consumer,Mumbai,Maharashtra,West,Electronics,Chargers & Cables,Portronics Adaptor,1,569.06,0.05,540.61,159.62,Cash,Express
ORD-11390,2024-02-02,CUST-1029,Kunal Das,Corporate,Gurugram,Haryana,North,Electronics,Laptops,ASUS VivoBook 15,1,75619.18,0.03,73350.6,6991.76,UPI,Standard
ORD-12399,2024-02-02,CUST-1424,Rohit Agarwal,Corporate,Gurugram,Haryana,North,Clothing,Formal Shirts,Louis Philippe Checked,1,888.75,0.13,773.21,249.86,UPI,Express
ORD-11730,2024-02-03,CUST-1009,Amit Singh,Corporate,Delhi,Delhi,North,Clothing,Jackets,Wildcraft Windbreaker,2,5653.53,0.03,10967.85,2686.56,Cash,Standard
ORD-11958,2024-02-03,CUST-1463,Aditya Nair,Home Office,Gurugram,Haryana,North,Office Supplies,Printers,Canon Pixma G3060,4,9695.55,0.15,32964.87,2875.82,Cash,Standard
ORD-10818,2024-02-03,CUST-1481,Rahul Shah,Consumer,Kolkata,West Bengal,East,Food & Beverages,Beverages,Coca-Cola 2L,1,87.77,0.15,74.6,13.63,UPI,Standard
ORD-11740,2024-02-03,CUST-1479,Yash Mishra,Home Office,Bangalore,Karnataka,South,Food & Beverages,Dry Fruits & Nuts,Amazon Basics Mixed Nuts,3,391.79,0.15,999.06,164.75,Debit Card,Express
ORD-10183,2024-02-04,CUST-1451,Mohit Kapoor,Consumer,Kolkata,West Bengal,East,Clothing,Formal Shirts,Louis Philippe Checked,1,2343.6,0.1,2109.24,705.98,UPI,Standard
ORD-11248,2024-02-04,CUST-1467,Uma Chopra,Consumer,Bangalore,Karnataka,South,Electronics,Headphones,JBL Tune 510BT,1,4617.97,0.0,4617.97,961.19,Credit Card,Standard
ORD-10342,2024-02-04,CUST-1221,Aarav Deshmukh,Corporate,Mumbai,Maharashtra,West,Clothing,Formal Shirts,Peter England Classic,1,1242.59,0.13,1081.05,288.08,UPI,Standard
ORD-10556,2024-02-05,CUST-1027,Rishi Malhotra,Consumer,Lucknow,Uttar Pradesh,North,Clothing,Ethnic Wear,FabIndia Cotton Kurta,3,2714.03,0.0,8142.09,2225.14,UPI,Standard
ORD-10486,2024-02-05,CUST-1317,Meera Yadav,Corporate,Ahmedabad,Gujarat,West,Electronics,Smartwatches,boAt Storm Call,3,11070.6,0.03,32215.45,8041.89,UPI,Economy
ORD-11505,2024-02-05,CUST-1558,Gaurav Kapoor,Consumer,Bangalore,Karnataka,South,Office Supplies,Pens & Stationery,Reynolds Trimax Gel,3,118.82,0.0,356.46,210.0,Net Banking,Standard
ORD-11275,2024-02-06,CUST-1017,Kriti Kapoor,Home Office,Mumbai,Maharashtra,West,Food & Beverages,Snacks & Chips,Haldiram's Aloo Bhujia,1,28.85,0.3,20.2,2.34,Net Banking,Economy
ORD-10236,2024-02-06,CUST-1272,Varun Rao,Corporate,Mumbai,Maharashtra,West,Clothing,T-Shirts,H&M Basic Tee,1,566.54,0.28,407.91,87.1,Cash,Express
ORD-11722,2024-02-06,CUST-1565,Priya Patil,Corporate,Jaipur,Rajasthan,North,Furniture,Bookshelves,DeckUp Meritus,2,15020.19,0.03,29139.17,4588.88,Debit Card,Standard
ORD-11652,2024-02-07,CUST-1147,Mohit Sharma,Corporate,Bangalore,Karnataka,South,Electronics,Chargers & Cables,Portronics Adaptor,3,1642.39,0.08,4533.0,2064.29,UPI,Express
ORD-10954,2024-02-07,CUST-1530,Varun Chatterjee,Corporate,Noida,Uttar Pradesh,North,Electronics,Smartwatches,Noise ColorFit Pro 4,1,2545.09,0.08,2341.48,319.1,Credit Card,Same Day
ORD-12064,2024-02-07,CUST-1285,Chirag Iyer,Consumer,Delhi,Delhi,North,Clothing,T-Shirts,Levi's Graphic Tee,2,573.51,0.05,1089.67,352.41,Debit Card,Express
ORD-11625,2024-02-08,CUST-1160,Sneha Rao,Consumer,Visakhapatnam,Andhra Pradesh,South,Electronics,Smartwatches,Samsung Galaxy Watch 5,2,13398.0,0.2,21436.8,2242.46,Debit Card,Express
ORD-11728,2024-02-08,CUST-1228,Tushar Menon,Consumer,Gurugram,Haryana,North,Clothing,Jeans,Flying Machine Tapered,1,2856.25,0.0,2856.25,954.09,Credit Card,Standard
ORD-12304,2024-02-08,CUST-1567,Rishi Yadav,Home Office,Mumbai,Maharashtra,West,Electronics,Tablets,Samsung Galaxy Tab A8,1,60185.3,0.15,51157.5,2320.95,Debit Card,Standard
ORD-12092,2024-02-08,CUST-1144,Shreya Iyer,Home Office,Mumbai,Maharashtra,West,Clothing,Formal Shirts,Louis Philippe Checked,2,2468.36,0.1,4443.05,1894.17,Debit Card,Same Day
ORD-11653,2024-02-09,CUST-1574,Varun Tiwari,Corporate,Bangalore,Karnataka,South,Furniture,Beds,Nilkamal Imperial Queen,1,35954.94,0.13,31280.8,2529.69,UPI,Standard
ORD-11489,2024-02-09,CUST-1365,Chirag Singh,Home Office,Coimbatore,Tamil Nadu,South,Clothing,Jackets,Fort Collins Puffer,1,2498.29,0.05,2373.38,737.94,Credit Card,Express
ORD-12300,2024-02-09,CUST-1239,Bhavya Patel,Corporate,Hyderabad,Telangana,South,Food & Beverages,Tea & Coffee,Brooke Bond Red Label,1,153.82,0.18,126.13,21.73,Credit Card,Express
ORD-10685,2024-02-09,CUST-1347,Bhavya Singh,Consumer,Bhubaneswar,Odisha,East,Furniture,Desks,IKEA Bekant Standing Desk,2,18623.23,0.1,33521.81,6328.93,Debit Card,Standard
ORD-10620,2024-02-09,CUST-1131,Vikram Sinha,Consumer,Kolkata,West Bengal,East,Clothing,Jackets,Wildcraft Windbreaker,1,3716.8,0.05,3530.96,1118.53,Cash,Standard
ORD-12019,2024-02-10,CUST-1054,Amit Agarwal,Consumer,Delhi,Delhi,North,Clothing,Jeans,Wrangler Bootcut,2,1920.22,0.0,3840.44,1389.86,Credit Card,Standard
ORD-12308,2024-02-10,CUST-1583,Dev Bhat,Consumer,Pune,Maharashtra,West,Electronics,Smartwatches,Apple Watch SE,2,8528.53,0.0,17057.06,2839.62,Cash,Standard
ORD-11619,2024-02-10,CUST-1258,Vivek Gupta,Consumer,Visakhapatnam,Andhra Pradesh,South,Food & Beverages,Snacks & Chips,Too Yumm Multigrain,3,89.81,0.15,229.02,55.88,Credit Card,Standard
ORD-10130,2024-02-10,CUST-1092,Rajesh Kumar,Consumer,Kolkata,West Bengal,East,Food & Beverages,Beverages,Real Fruit Power Mango,3,117.23,0.15,298.94,114.36,Debit Card,Economy
ORD-11005,2024-02-10,CUST-1205,Nandini Banerjee,Corporate,Jaipur,Rajasthan,North,Clothing,Jeans,Wrangler Bootcut,1,2042.03,0.08,1878.67,401.79,UPI,Standard
ORD-11661,2024-02-11,CUST-1490,Rajesh Das,Home Office,Ahmedabad,Gujarat,West,Food & Beverages,Snacks & Chips,Kurkure Masala Munch,2,28.76,0.05,54.64,17.54,Credit Card,Same Day
ORD-10587,2024-02-11,CUST-1598,Deepika Sharma,Corporate,Coimbatore,Tamil Nadu,South,Furniture,Dining Tables,IKEA Ekedalen,2,17149.1,0.03,33269.25,6319.88,UPI,Economy
ORD-11862,2024-02-12,CUST-1380,Yash Das,Corporate,Bangalore,Karnataka,South,Food & Beverages,Health Supplements,Ensure Nutritional Drink,10,1567.6,0.23,12070.52,3154.71,UPI,Standard
ORD-12229,2024-02-13,CUST-1457,Simran Iyer,Consumer,Bangalore,Karnataka,South,Clothing,Ethnic Wear,Biba Anarkali Suit,3,3190.3,0.0,9570.9,3035.8,Debit Card,Express
ORD-10100,2024-02-13,CUST-1270,Varun Pandey,Consumer,Noida,Uttar Pradesh,North,Office Supplies,Pens & Stationery,Cello Pinpoint Blue,4,145.13,0.15,493.44,180.7,Debit Card,Same Day
ORD-12284,2024-02-14,CUST-1074,Aditya Patil,Corporate,Kochi,Kerala,South,Food & Beverages,Health Supplements,MuscleBlaze Whey Protein,4,1681.46,0.13,5851.48,1669.32,UPI,Express
ORD-10810,2024-02-14,CUST-1022,Chirag Nair,Corporate,Delhi,Delhi,North,Clothing,T-Shirts,Allen Solly Polo,2,1680.51,0.23,2587.99,1031.38,Debit Card,Standard
ORD-11319,2024-02-14,CUST-1112,Uma Gupta,Corporate,Patna,Bihar,East,Clothing,Jackets,Wildcraft Windbreaker,1,8623.41,0.28,6208.86,747.31,UPI,Standard
ORD-10411,2024-02-14,CUST-1550,Kunal Agarwal,Consumer,Jaipur,Rajasthan,North,Clothing,Formal Shirts,Arrow Regular Fit,2,793.73,0.0,1587.46,584.23,Credit Card,Same Day
ORD-11411,2024-02-15,CUST-1437,Aarav Reddy,Corporate,Hyderabad,Telangana,South,Food & Beverages,Tea & Coffee,Bru Instant Coffee,2,318.44,0.03,617.77,141.31,Credit Card,Standard
ORD-11985,2024-02-15,CUST-1538,Manish Gupta,Consumer,Noida,Uttar Pradesh,North,Food & Beverages,Dry Fruits & Nuts,Nutraj Cashews 250g,1,873.16,0.1,785.84,126.99,Debit Card,Standard
ORD-10498,2024-02-15,CUST-1467,Uma Chopra,Consumer,Bangalore,Karnataka,South,Clothing,Ethnic Wear,W Palazzo Set,3,9020.22,0.1,24354.59,5531.08,UPI,Standard
ORD-10593,2024-02-16,CUST-1153,Vikram Sharma,Corporate,Pune,Maharashtra,West,Clothing,Ethnic Wear,Soch Silk Saree,2,4011.85,0.08,7381.8,1665.28,Net Banking,Express
ORD-11693,2024-02-16,CUST-1582,Diya Das,Consumer,Pune,Maharashtra,West,Food & Beverages,Tea & Coffee,Bru Instant Coffee,5,260.28,0.05,1236.33,404.41,Cash,Economy
ORD-11769,2024-02-16,CUST-1436,Sneha Verma,Home Office,Mumbai,Maharashtra,West,Electronics,Headphones,boAt Rockerz 450,1,9520.73,0.05,9044.69,2491.77,Debit Card,Express
ORD-10241,2024-02-17,CUST-1168,Bhavya Patil,Corporate,Ranchi,Jharkhand,East,Furniture,Bookshelves,DeckUp Meritus,1,8799.73,0.23,6775.79,420.41,UPI,Standard
ORD-10852,2024-02-18,CUST-1378,Ishaan Gupta,Corporate,Pune,Maharashtra,West,Clothing,Jackets,Fort Collins Puffer,2,3173.77,0.13,5522.36,799.49,Cash,Same Day
ORD-10510,2024-02-18,CUST-1060,Aditi Sharma,Consumer,Nagpur,Maharashtra,West,Electronics,Laptops,HP Pavilion 15,2,134974.73,0.15,229457.04,6199.67,UPI,Express
ORD-11465,2024-02-18,CUST-1055,Sanjay Patel,Corporate,Hyderabad,Telangana,South,Clothing,Jeans,Flying Machine Tapered,2,1575.38,0.08,2898.7,641.93,Debit Card,Same Day
